@id	name	highway
1293130493	United Nations Avenue	secondary
1293130494	United Nations Avenue	secondary
1293139469	Santo Tomas Street	pedestrian
1293139470	Santo Tomas Street	pedestrian
1293139471	Real Street	residential
1293201623	Anda Street	tertiary
1293263696		service
1293264009		footway
1293278754	16th Street	service
1293282569		residential
1293282570		tertiary
1293285342	14th Street	service
1293290981	Pasaje Licauco	path
1293430970		service
1293458373	Granate Street	residential
1293458374	Crisolita Street	residential
1293458375	Crisolita Street	residential
1293721318		service
1293721319		service
1293721320		service
1293721321		service
1293721322		footway
1293927188		service
1293927189	Ermin Street	residential
1293927191		footway
1294762573	Rubi Street	tertiary
1294762574	Augusto Francisco Street	tertiary
1294762575	Nakar Street	residential
1294764612		footway
1294798862	F. Mu̱oz Street	residential
1294798863	F. Mu̱oz Street	residential
1294831131	Pasaje Galvan Street	residential
1294831132		service
1294831133	Del Carmen Street	service
1294831134	Don Ysidoro Street	service
1294831135	Don Ysidoro Street	service
1294831136	Maligaya Street	residential
1294831138		motorway_link
1294851615		service
1295255365		track
1295255366		track
1295255367		track
1295255368		track
1295255369		track
1295255370		track
1295255371		service
1295255766		service
1295255767		service
1295537895	Prudencio Street	service
1295743534		pedestrian
1295743535	Arellano Avenue	tertiary
1295743536		footway
1295833869		service
1295833870		service
1295833872		service
1295833873		path
1295833875		service
1295833876		service
1295833879		service
1295833880		service
1295833882		service
1295839483	Gregorio del Pilar Street	residential
1295839484	Gregorio del Pilar Street	residential
1295841160		footway
1295841608	Leyte Street	residential
1295842195		service
1296074265		service
1296074266	Paz Street	tertiary
1296078360		service
1296078361	San Gregorio Street	tertiary
1296078362		service
1296078363		service
1296078364		service
1296078365	San Antonio Street	residential
1296080486	Lantin Street	service
1296080487	Lantin Street	service
1296084561	Yangco Street	residential
1296084562	San Gregorio Street	tertiary
1296084563	Leroy Street	residential
1296084564	San Gregorio Street	tertiary
1296086059	Narra Street	residential
1296086061	Guijo Street	residential
1296086062	Guijo Street	residential
1296086063	Yakal Street	residential
1296089362		service
1296089363		service
1296089364		service
1296089365		service
1296097537		service
1296097538		service
1296097539		service
1296097540		service
1296097541		service
1296097542		service
1296097543		service
1296105634		service
1296105635		service
1296105636		service
1296105637		service
1296112549		steps
1296112550		steps
1296112551	Victory Lacson Underpass	footway
1296112552		steps
1296112553		steps
1296112554		steps
1296112555		steps
1296112556		steps
1296112557		steps
1296112558	The Riverlane	construction
1296112559		service
1296117811		residential
1296117812	Lanao Masjid	footway
1296117813		service
1296117814	Globo de Oro Street	residential
1296117815	Globo de Oro Street	residential
1296122277		footway
1296122278	Lanao Masjid	footway
1296124262		footway
1296124263		footway
1296124264		steps
1296124265		steps
1296125293		footway
1296125294		footway
1296138769		footway
1296138770		service
1296138771		service
1296138773	Luis Maria Guerrero Street	residential
1296138774		service
1296138775		service
1296138776		service
1296138777		service
1296138778	Antonio Vasquez Street	residential
1296138779	Antonio Vasquez Street	residential
1296138780		service
1296138781		footway
1296148238	Osme̱a Highway	primary
1296148239	Osme̱a Highway	primary
1296148241	Osme̱a Highway	primary
1296148242	Osme̱a Highway	primary
1296160798		secondary_link
1296160799	United Nations Avenue	secondary
1296160800		tertiary_link
1296160801		service
1296160802		service
1296164302		service
1296164303	Santa Monica Street	unclassified
1296164304	Santa Monica Street	unclassified
1296164798		service
1296174631	San Bartolome Street	residential
1296174632	San Bartolome Street	residential
1296174633		service
1296174634	Enriquez Street	residential
1296174635	Enriquez Street	residential
1296174636	Modesto Street	residential
1296174637	General Malvar Street	residential
1296174638	General Malvar Street	residential
1296174639	General Malvar Street	residential
1296174640	General Malvar Street	residential
1296336948		service
1296384182	Private Alley 1	pedestrian
1296384183	Kahilom 1 Road	residential
1296384184		unclassified
1296384185		residential
1296384186	Amparo Street	service
1296393152		footway
1296393153		footway
1296393154	Flerida Street	residential
1296412350		service
1296413429	San Pascual Street	residential
1296413430	San Pascual Street	residential
1296416783		service
1296474567	Kampupot Street	footway
1296474568	Kamia Street	footway
1296645660	Narra Street	residential
1296645661	Walkway along the Estero	steps
1296647619	Garden Road	service
1296651309		service
1296651310		service
1296651311		service
1296651312		service
1296657701		service
1296657702		service
1296657703	United Nations Avenue	secondary
1296657704	United Nations Avenue	secondary
1296657705	United Nations Avenue	secondary
1296659308		secondary_link
1296665149	President Quirino Avenue Extension	secondary
1296665150		primary_link
1296665151		pedestrian
1296665152	Ilang-Ilang Street	residential
1296665153		residential
1296665154		pedestrian
1296665155	Ilang-Ilang Street	pedestrian
1296665156	Gomez Street	residential
1296665157	Burgos Street	residential
1296670513		residential
1296670514		residential
1296674553	Paz Mendoza Guazon Avenue	secondary
1296674554	Paz Mendoza Guazon Avenue	secondary
1296674555	Paz Mendoza Guazon Avenue	secondary
1296674556	Paz Mendoza Guazon Avenue	secondary
1296674557	Paz Mendoza Guazon Avenue	secondary
1296674558		service
1296674559		service
1296674560		service
1296674659	Magallanes Street	residential
1296674660	Santa Potenciana Street	residential
1296676103		residential
1296676104		residential
1296677177		service
1296689859	Athena Street	residential
1296690789	Athena Street	residential
1296694475		residential
1296694476		residential
1296694477	Cristobal Street	residential
1296696870	Athena Street	residential
1296698405	Jesus Street	secondary
1296698406	Jesus Street	secondary
1296698407		service
1296698408	Paz Mendoza Guazon Avenue	secondary
1296698409	Paz Mendoza Guazon Avenue	secondary
1296698410		secondary_link
1296704047		service
1296704048	Smith Street	residential
1296704049	Smith Street	residential
1296704050		residential
1296722987		service
1296722988		service
1296738408		service
1296738409		service
1296748248		service
1296748249		service
1296748250		service
1296983355	Madre Ignacia Street	residential
1296990953	General Malvar Street	unclassified
1297129084		footway
1297142130	San Antonio Street	residential
1297142131		primary_link
1297145044		motorway_link
1297148046		service
1297148047		service
1297148048		service
1297148049		service
1297153022	San Andres Street	tertiary
1297153901	Gregorio del Pilar Street	residential
1298126123	Nakpil Street	residential
1298126124	Nakpil Street	residential
1298126125		primary_link
1298133729	Pintong Bato Street	pedestrian
1298133730	Avocado Street	service
1298715835		service
1298715836		service
1298715837		service
1298715838		service
1300102846		residential
1300102847	President Quirino Avenue	primary
1300102848	Fabie Street	residential
1300102849	Antonio Isip Senior Street	residential
1300118354		tertiary_link
1300118355		footway
1300300044	San Pascual Street	residential
1300303514		service
1300303515		footway
1300312561		footway
1300346613	Paz Street	tertiary
1300346614		service
1300346615		service
1300346616		service
1300351516	Figueroa Street	tertiary
1300552248	Sisa Street	service
1300579550		footway
1300596352		service
1300596353		service
1300596354		service
1300664955	Soriano Street	residential
1300723654	A.H. Lacson (Barangay 409)	living_street
1300761119	Pe̱alosa Street	residential
1300761120		residential
1300765197		footway
1300769082		service
1300771112	Paulino Street	residential
1300771113	Patria Street	tertiary
1300773343	Malaya Street	unclassified
1300773344	Malaya Street	residential
1300773345	Malaya Street	unclassified
1300773346	Banaag at Sikat Street	unclassified
1300773347	Malaya Street	residential
1300776653		service
1300776654		service
1300776655	M. Pagsilang Street	unclassified
1300917967		service
1300917968		service
1300917969		service
1300920160	Andrade Street	residential
1300920161	Anacleto Street	residential
1300928105	Basilio Street	residential
1300928106	Basilio Street	residential
1300928107	Sisa Street	residential
1300928108	Sisa Street	residential
1300928109	Ibarra Street	residential
1300928110	Ibarra Street	residential
1300928111	Crisostomo Street	residential
1300928112	Crisostomo Street	residential
1300935695	Langit Street	service
1300935696	Langit Street	service
1300935697	Antonio Street	service
1300935698	Antonio Street	service
1300937521	Metrica Street	residential
1300937523	Metrica Street	residential
1300937849		service
1300937850		service
1300937851		footway
1300937852		footway
1300938464	Madrid Street	residential
1300938465		service
1300938466		service
1300938467		service
1300939305		service
1300939306		service
1300939307	Prudencio Street	residential
1300941898		service
1300941901		service
1300941902	J. Marzan Street	service
1300941903	J. Marzan Street	residential
1300950499	Metrica Street	residential
1300950500	Metrica Street	residential
1300955190	Prudencio Street	residential
1300955191	Prudencio Street	residential
1300955192		footway
1300961025	Algeciras Street	residential
1300961026	Antipolo Street	construction
1300961027	Antipolo Street	construction
1300963910		service
1300963914		service
1300963915		service
1300963916		service
